AccelX1, AccelY1, AccelZ1, GyroX1, GyroY1, GyroZ1, AccelX2, AccelY2, AccelZ2, GyroX2, GyroY2, GyroZ2
1.10,1.43,9.70,0.03,-0.10,-0.00,0.92,1.53,9.80,0.02,-0.04,0.01
1.05,1.46,9.72,0.03,-0.09,-0.00,1.21,1.63,9.65,0.02,-0.05,-0.00
1.01,1.51,9.73,0.03,-0.10,-0.01,0.92,1.88,9.98,0.03,-0.04,-0.00
0.99,1.23,9.74,0.03,-0.09,0.00,1.09,1.78,9.68,0.02,-0.04,-0.00
1.05,1.20,9.71,0.03,-0.09,0.00,1.09,1.78,9.68,0.02,-0.04,-0.00
1.08,1.18,9.70,0.03,-0.09,0.00,1.08,1.86,9.79,0.02,-0.04,-0.00
1.12,1.19,9.68,0.03,-0.09,0.00,1.09,1.58,9.62,0.02,-0.04,0.00
1.11,1.22,9.67,0.03,-0.09,0.00,1.03,1.87,9.96,0.02,-0.04,-0.00
0.84,1.52,9.86,0.03,-0.09,0.00,1.03,1.87,9.96,0.02,-0.04,-0.00
0.84,1.45,9.85,0.03,-0.09,0.00,1.09,1.61,9.76,0.02,-0.04,0.00
0.88,1.32,9.83,0.03,-0.09,0.00,0.95,1.87,9.86,0.02,-0.04,-0.00
0.92,1.24,9.76,0.03,-0.09,0.00,1.09,1.73,9.72,0.02,-0.04,-0.00
0.99,1.17,9.74,0.03,-0.09,0.01,1.09,1.73,9.72,0.02,-0.04,-0.00
0.96,1.54,9.76,0.03,-0.09,-0.00,0.90,1.53,9.74,0.02,-0.04,0.01
0.90,1.56,9.81,0.03,-0.09,-0.00,1.19,1.73,9.75,0.03,-0.04,-0.00
0.85,1.50,9.78,0.02,-0.09,-0.00,0.86,1.90,9.93,0.02,-0.04,-0.00
0.88,1.35,9.82,0.02,-0.09,0.00,0.86,1.90,9.93,0.02,-0.04,-0.00
0.91,1.21,9.76,0.02,-0.09,0.00,0.96,1.84,9.94,0.02,-0.04,0.00
1.06,1.45,9.71,0.03,-0.09,-0.00,0.98,1.76,9.71,0.01,-0.04,-0.00
0.97,1.53,9.77,0.03,-0.09,-0.00,0.95,1.87,9.91,0.02,-0.04,-0.00
0.87,1.55,9.82,0.03,-0.09,-0.00,0.95,1.87,9.91,0.02,-0.04,-0.00
0.84,1.48,9.80,0.03,-0.09,0.00,0.93,1.63,9.88,0.03,-0.04,0.00
0.87,1.31,9.84,0.03,-0.09,0.00,1.09,1.92,9.78,0.02,-0.04,-0.00
1.11,1.31,9.69,0.02,-0.09,-0.00,0.98,1.60,9.71,0.02,-0.04,0.00
1.02,1.40,9.72,0.03,-0.09,-0.00,0.98,1.60,9.71,0.02,-0.04,0.00
0.92,1.49,9.79,0.03,-0.09,-0.00,0.97,1.51,9.71,0.02,-0.04,0.00
0.85,1.53,9.88,0.03,-0.09,-0.00,1.14,1.83,9.81,0.03,-0.04,-0.00
0.81,1.51,9.88,0.03,-0.09,-0.00,0.85,1.80,9.88,0.02,-0.04,0.00
1.11,1.17,9.64,0.03,-0.09,0.00,0.85,1.80,9.88,0.02,-0.04,0.00
1.07,1.22,9.64,0.03,-0.09,0.00,0.96,1.87,9.95,0.02,-0.04,-0.00
1.04,1.27,9.74,0.03,-0.09,0.00,0.95,1.70,9.71,0.02,-0.04,0.00
0.98,1.33,9.82,0.03,-0.09,-0.00,0.90,1.86,9.90,0.02,-0.04,-0.00
0.92,1.42,9.85,0.04,-0.10,0.00,0.90,1.86,9.90,0.02,-0.04,-0.00
1.04,1.21,9.65,0.04,-0.10,0.00,0.95,1.60,9.84,0.03,-0.04,0.00
1.06,1.15,9.64,0.03,-0.10,0.00,1.06,1.91,9.84,0.02,-0.05,-0.00
1.04,1.12,9.68,0.03,-0.09,0.00,1.00,1.67,9.78,0.02,-0.04,0.00
1.02,1.16,9.70,0.03,-0.09,0.00,1.00,1.67,9.78,0.02,-0.04,0.00
1.02,1.20,9.76,0.03,-0.09,0.01,0.93,1.52,9.69,0.02,-0.04,0.00
0.95,1.54,9.72,0.04,-0.09,0.00,1.19,1.71,9.80,0.03,-0.05,-0.00
0.98,1.41,9.75,0.02,-0.09,0.00,0.86,1.89,9.99,0.02,-0.04,0.00
0.99,1.31,9.72,0.02,-0.09,0.00,0.86,1.89,9.99,0.02,-0.04,0.00
0.98,1.24,9.66,0.01,-0.09,0.00,0.94,1.68,9.97,0.02,-0.04,0.00
0.96,1.19,9.68,-0.00,-0.08,0.01,1.06,1.89,9.75,0.00,-0.04,-0.00
0.98,1.13,9.77,-0.05,-0.05,0.04,1.10,1.61,9.81,-0.04,-0.01,0.03
0.97,1.37,9.79,-0.09,-0.03,0.07,1.10,1.61,9.81,-0.04,-0.01,0.03
0.89,1.26,9.83,-0.14,-0.01,0.11,0.93,1.38,9.69,-0.11,0.03,0.08
0.79,1.01,9.87,-0.19,0.02,0.19,1.10,1.32,9.90,-0.16,0.06,0.14
0.63,0.72,9.88,-0.19,0.02,0.22,0.58,1.14,10.09,-0.20,0.08,0.21
0.57,0.50,9.94,-0.22,0.04,0.31,0.58,1.14,10.09,-0.20,0.08,0.21
0.60,0.03,9.87,-0.28,0.08,0.47,0.80,0.78,9.95,-0.24,0.10,0.32
0.36,-0.37,9.74,-0.26,0.08,0.56,0.53,0.32,9.88,-0.30,0.15,0.51
0.10,-0.66,9.71,-0.04,-0.00,0.50,0.05,-0.27,9.76,-0.11,0.09,0.52
0.00,-0.61,9.79,0.17,-0.09,0.43,0.05,-0.27,9.76,-0.11,0.09,0.52
0.01,-0.26,9.86,0.32,-0.15,0.36,-0.17,-0.21,9.70,0.19,-0.02,0.42
0.03,0.14,9.96,0.37,-0.19,0.27,0.18,0.42,10.04,0.36,-0.10,0.35
0.36,0.56,9.92,0.27,-0.26,0.14,0.22,0.76,9.95,0.29,-0.18,0.18
0.62,0.70,9.81,0.01,-0.10,0.17,0.22,0.76,9.95,0.29,-0.18,0.18
0.47,0.56,9.96,-0.17,0.03,0.17,0.51,0.99,9.83,-0.04,-0.01,0.17
0.14,0.24,10.06,-0.23,0.08,0.13,0.49,0.80,10.16,-0.22,0.10,0.13
0.05,-0.25,9.77,-0.16,0.06,0.10,0.17,0.15,9.71,-0.19,0.12,0.09
-0.10,-0.36,9.74,-0.01,-0.04,0.05,0.17,0.15,9.71,-0.19,0.12,0.09
-0.09,-0.30,9.83,0.13,-0.16,0.00,-0.21,-0.01,9.57,0.00,-0.00,0.03
0.05,-0.03,9.90,0.20,-0.24,0.00,-0.01,0.21,10.07,0.17,-0.14,0.01
0.27,0.35,10.01,0.11,-0.19,0.08,0.21,0.65,10.18,0.14,-0.16,0.06
0.43,0.22,9.98,-0.12,0.04,0.25,0.21,0.65,10.18,0.14,-0.16,0.06
0.19,-0.14,10.01,-0.37,0.26,0.37,0.40,0.61,10.02,-0.15,0.12,0.25
-0.21,-0.56,9.82,-0.47,0.43,0.53,0.05,0.06,10.17,-0.46,0.41,0.41
-0.94,-1.15,9.74,-0.37,0.47,0.65,-0.70,-0.68,9.94,-0.41,0.53,0.60
-1.61,-1.37,9.63,-0.18,0.39,0.64,-0.70,-0.68,9.94,-0.41,0.53,0.60
-2.01,-1.14,9.54,-0.01,0.22,0.62,-1.73,-0.98,9.40,-0.16,0.43,0.61
-2.27,-0.92,9.35,0.05,0.13,0.71,-1.85,-0.76,9.74,0.02,0.26,0.64
-2.90,-0.72,9.14,0.19,-0.03,0.66,-2.65,-0.56,9.52,0.13,0.14,0.69
-3.60,-0.64,9.80,0.19,-0.15,0.31,-2.65,-0.56,9.52,0.13,0.14,0.69
-3.21,0.09,9.71,0.15,0.26,-0.09,-4.10,-0.06,9.88,0.15,-0.03,0.14
-3.03,-0.15,9.57,0.03,0.62,-0.05,-3.08,0.33,9.71,0.11,0.49,-0.08
-3.73,-0.15,9.41,-0.11,0.67,-0.04,-3.38,0.17,9.79,-0.07,0.71,-0.10
-4.18,-0.35,9.18,-0.16,0.42,0.06,-3.38,0.17,9.79,-0.07,0.71,-0.10
-4.18,-0.38,9.11,-0.09,-0.11,0.26,-3.95,-0.08,9.08,-0.15,0.41,0.04
-3.98,-0.30,9.14,0.04,-0.64,0.46,-3.94,-0.13,8.91,-0.04,-0.34,0.38
-3.46,-0.03,9.02,0.16,-0.92,0.54,-3.64,0.17,9.05,0.14,-0.79,0.57
-2.92,0.23,9.21,0.28,-0.89,0.51,-3.64,0.17,9.05,0.14,-0.79,0.57
-2.36,0.65,9.42,0.36,-0.73,0.42,-2.82,0.71,9.29,0.29,-0.78,0.54
-1.91,1.08,9.56,0.37,-0.58,0.29,-2.16,1.18,9.42,0.37,-0.57,0.40
-1.48,1.40,9.63,0.27,-0.46,0.20,-1.58,1.71,9.46,0.30,-0.40,0.24
-1.21,1.54,9.58,0.15,-0.34,0.14,-1.58,1.71,9.46,0.30,-0.40,0.24
-0.99,1.59,9.78,0.04,-0.30,0.09,-1.28,1.94,9.70,0.12,-0.26,0.15
-5.62,1.95,10.53,-0.29,0.05,-0.88,-2.31,2.04,10.34,-0.06,-0.22,-0.06
-1.80,1.56,10.03,0.01,1.03,-0.35,-2.10,2.36,9.98,-0.02,0.85,-0.52
-2.33,0.88,9.64,-0.18,1.07,-0.35,-2.10,2.36,9.98,-0.02,0.85,-0.52
-3.77,0.76,9.17,-0.18,1.00,-0.26,-2.55,1.23,9.57,-0.20,1.07,-0.39
-4.36,0.50,8.71,-0.07,0.67,-0.20,-4.14,0.88,8.70,-0.15,0.90,-0.28
-4.65,0.51,8.49,0.03,0.11,-0.12,-4.65,0.64,8.37,-0.00,0.31,-0.16
-4.47,0.52,8.63,0.11,-0.52,0.07,-4.65,0.64,8.37,-0.00,0.31,-0.16
-3.95,0.73,9.15,0.11,-0.99,0.32,-4.25,0.83,8.53,0.11,-0.54,0.14
-3.01,0.76,9.26,0.05,-1.08,0.47,-3.37,1.03,9.17,0.08,-1.00,0.44
-2.38,0.95,9.17,0.08,-0.85,0.46,-2.56,1.19,9.36,0.05,-0.83,0.51
-1.88,1.07,9.35,0.18,-0.73,0.33,-2.56,1.19,9.36,0.05,-0.83,0.51
-1.35,1.27,9.50,0.26,-0.65,0.18,-1.88,1.49,9.26,0.19,-0.63,0.33
-0.83,1.60,9.60,0.25,-0.54,0.13,-1.16,1.79,9.56,0.26,-0.55,0.17
-0.55,1.79,9.47,0.18,-0.43,0.06,-0.64,2.11,9.55,0.19,-0.38,0.10
-0.28,1.86,9.66,0.10,-0.41,0.01,-0.64,2.11,9.55,0.19,-0.38,0.10
-0.12,1.95,10.07,-0.01,-0.37,-0.03,-0.28,2.17,9.63,0.08,-0.34,0.01
-1.48,2.04,10.14,-0.53,0.63,-0.96,-2.15,2.23,11.14,-0.28,-0.01,-0.27
-1.46,1.44,9.80,-0.32,0.25,-0.73,-1.24,1.96,9.66,-0.40,0.28,-0.83
-1.42,0.82,9.86,-0.17,0.28,-0.54,-1.24,1.96,9.66,-0.40,0.28,-0.83
-1.79,0.65,9.80,-0.14,0.28,-0.40,-1.38,1.21,9.87,-0.18,0.30,-0.53
-2.06,0.37,9.72,-0.09,0.30,-0.30,-1.83,0.76,9.83,-0.12,0.32,-0.39
-2.36,0.16,9.67,-0.04,0.28,-0.20,-2.24,0.46,9.72,-0.07,0.32,-0.25
-2.65,0.04,9.54,-0.02,0.23,-0.12,-2.24,0.46,9.72,-0.07,0.32,-0.25
-2.89,-0.02,9.44,-0.05,0.19,-0.02,-2.67,0.41,9.46,-0.03,0.26,-0.11
-3.07,0.05,9.49,-0.12,0.17,0.11,-2.87,0.25,9.76,-0.08,0.23,0.03
-3.38,-0.18,9.18,-0.16,0.12,0.24,-3.39,0.29,9.26,-0.16,0.20,0.20
-3.67,-0.31,8.88,-0.06,-0.07,0.27,-3.39,0.29,9.26,-0.16,0.20,0.20
-3.53,-0.22,9.02,0.06,-0.30,0.25,-3.74,0.06,8.69,-0.05,-0.03,0.27
-3.30,0.11,9.40,0.13,-0.46,0.22,-3.22,0.27,9.39,0.10,-0.33,0.25
-2.72,0.28,9.41,0.12,-0.52,0.12,-3.23,0.50,9.39,0.12,-0.44,0.17
-2.19,0.54,9.74,0.07,-0.44,0.08,-3.23,0.50,9.39,0.12,-0.44,0.17
-2.10,0.54,9.92,-0.03,-0.24,0.04,-2.37,0.68,9.80,0.05,-0.36,0.09
-2.15,0.26,9.90,-0.07,-0.03,-0.00,-1.97,0.72,9.88,-0.06,-0.09,0.02
-2.17,0.08,9.71,0.01,0.06,-0.05,-2.00,0.41,9.91,-0.01,0.10,-0.05
-2.44,0.25,9.78,0.06,0.08,-0.04,-2.00,0.41,9.91,-0.01,0.10,-0.05
-2.70,0.27,9.64,0.06,0.03,-0.02,-2.24,0.37,9.57,0.05,0.12,-0.05
-2.67,0.19,9.50,0.05,-0.05,-0.01,-2.66,0.64,9.80,0.05,0.05,-0.02
-2.59,0.14,9.39,0.05,-0.16,-0.01,-2.79,0.47,9.23,0.03,-0.07,-0.00
-2.39,0.19,9.38,0.07,-0.32,-0.02,-2.79,0.47,9.23,0.03,-0.07,-0.00
-2.25,0.34,9.69,0.08,-0.47,-0.01,-2.20,0.48,9.50,0.07,-0.30,-0.01
-1.66,0.27,9.77,0.04,-0.47,0.00,-2.11,0.82,9.89,0.06,-0.44,0.01
-1.33,0.19,9.86,0.08,-0.35,0.01,-1.50,0.54,9.80,0.06,-0.33,0.03
-1.19,0.37,9.81,0.16,-0.22,0.02,-1.50,0.54,9.80,0.06,-0.33,0.03
-1.17,0.59,9.85,0.13,-0.17,0.02,-1.35,0.84,9.89,0.15,-0.16,0.03
-1.10,0.77,9.80,0.07,-0.13,0.01,-1.09,0.94,9.75,0.09,-0.10,0.02
-1.16,0.65,9.76,0.01,-0.09,-0.00,-1.29,0.98,9.71,0.02,-0.04,0.00
-1.14,0.53,9.77,-0.00,-0.06,-0.00,-1.29,0.98,9.71,0.02,-0.04,0.00
-1.16,0.51,9.75,-0.00,-0.05,-0.01,-1.31,1.10,9.87,-0.01,-0.01,-0.00
-1.15,0.52,9.78,0.01,-0.07,-0.00,-1.08,0.81,9.73,0.00,-0.01,-0.01
-1.18,0.69,9.89,0.00,-0.04,0.00,-1.14,0.93,10.04,0.00,-0.00,-0.00
-1.31,0.56,9.83,-0.04,0.01,-0.01,-1.14,0.93,10.04,0.00,-0.00,-0.00
-1.43,0.40,9.74,-0.03,-0.00,-0.02,-1.20,1.00,9.84,-0.04,0.06,-0.02
-1.47,0.33,9.72,-0.01,-0.01,-0.01,-1.66,0.69,9.92,-0.02,0.04,-0.02
-1.53,0.27,9.67,0.00,-0.02,-0.01,-1.38,0.64,9.64,-0.01,0.03,-0.02
-1.68,0.46,9.93,0.03,-0.08,-0.01,-1.38,0.64,9.64,-0.01,0.03,-0.02
-1.78,0.42,9.85,0.03,-0.09,0.00,-1.64,0.62,9.55,0.01,-0.03,-0.01
-1.77,0.32,9.85,0.04,-0.13,0.00,-1.48,0.65,9.61,0.04,-0.06,-0.00
-1.70,0.23,9.78,0.06,-0.18,-0.00,-1.57,0.55,9.82,0.05,-0.11,0.00
-1.46,0.24,9.79,0.14,-0.31,-0.00,-1.57,0.55,9.82,0.05,-0.11,0.00
-1.07,0.74,9.94,0.20,-0.37,0.02,-1.50,0.72,9.82,0.14,-0.27,0.01
-0.89,0.95,9.93,0.20,-0.30,0.03,-0.86,0.95,9.85,0.21,-0.29,0.04
-0.77,1.00,9.86,0.14,-0.18,0.02,-0.63,1.43,10.10,0.16,-0.16,0.03
-0.75,0.97,9.77,0.08,-0.10,0.00,-0.63,1.43,10.10,0.16,-0.16,0.03
-0.75,0.93,9.82,0.03,-0.07,-0.00,-0.84,1.45,9.77,0.06,-0.04,0.00
-0.74,0.86,9.83,-0.01,-0.08,-0.00,-0.58,1.29,9.78,0.00,-0.03,-0.01
-0.68,1.12,9.99,-0.03,-0.08,-0.00,-0.64,1.37,9.96,-0.03,-0.02,-0.01
-0.84,1.00,9.82,-0.01,-0.09,0.00,-0.64,1.37,9.96,-0.03,-0.02,-0.01
-0.87,0.88,9.86,0.03,-0.10,0.00,-0.67,1.09,9.95,-0.00,-0.04,-0.00
-0.86,0.81,9.84,0.05,-0.09,0.00,-0.77,1.39,9.88,0.04,-0.05,0.00
-0.79,0.74,9.84,0.04,-0.09,0.00,-0.70,1.29,9.84,0.04,-0.05,0.00
-0.71,1.12,9.85,0.03,-0.10,-0.00,-0.70,1.29,9.84,0.04,-0.05,0.00
-0.77,1.09,9.83,0.01,-0.09,0.00,-0.78,1.12,9.82,0.02,-0.04,0.00
-0.88,0.97,9.83,0.01,-0.06,0.00,-0.55,1.39,9.87,0.01,-0.02,-0.00
-0.92,0.81,9.84,0.01,-0.10,0.00,-0.94,1.23,9.93,0.01,-0.04,0.00
-0.81,0.74,9.84,0.04,-0.11,0.00,-0.94,1.23,9.93,0.01,-0.04,0.00
-0.65,1.09,9.84,0.04,-0.07,-0.01,-0.77,1.13,9.68,0.03,-0.05,0.00
-0.78,1.10,9.85,0.02,-0.09,-0.00,-0.53,1.22,9.94,0.02,-0.03,-0.00
-0.83,1.04,9.85,0.02,-0.11,0.00,-0.98,1.38,9.94,0.01,-0.05,0.01
-0.87,0.94,9.84,0.04,-0.10,0.00,-0.98,1.38,9.94,0.01,-0.05,0.01
-0.88,0.83,9.84,0.03,-0.07,0.00,-0.72,1.29,10.09,0.04,-0.05,0.00
-0.66,1.02,9.82,0.01,-0.08,-0.00,-0.86,1.36,9.76,0.01,-0.02,-0.00
-0.74,1.06,9.88,0.02,-0.09,-0.00,-0.84,1.39,9.90,0.01,-0.04,0.00
-0.83,1.05,9.85,0.03,-0.10,0.00,-0.84,1.39,9.90,0.01,-0.04,0.00
-0.87,0.96,9.85,0.04,-0.10,0.00,-0.75,1.22,9.82,0.03,-0.05,0.00
-0.87,0.86,9.82,0.02,-0.08,0.00,-0.70,1.37,9.92,0.03,-0.05,0.00
-0.62,0.94,9.86,0.01,-0.06,-0.00,-0.87,1.07,9.85,0.00,-0.01,-0.00
-0.74,0.96,9.86,0.01,-0.07,-0.01,-0.87,1.07,9.85,0.00,-0.01,-0.00
-0.80,1.00,9.87,0.03,-0.11,-0.00,-0.65,1.08,9.65,-0.00,-0.03,-0.01
-0.85,1.03,9.85,0.05,-0.13,0.00,-0.78,1.29,10.08,0.04,-0.06,0.00
-0.86,1.02,9.86,0.05,-0.13,0.01,-0.98,1.25,9.74,0.04,-0.07,0.01
-0.58,0.82,9.83,0.05,-0.11,-0.00,-0.98,1.25,9.74,0.04,-0.07,0.01
-0.80,0.73,9.86,0.02,-0.09,0.00,-0.86,1.10,9.85,0.02,-0.04,0.00
-0.74,0.71,9.84,0.02,-0.09,0.00,-0.86,1.10,9.85,0.02,-0.04,0.00
-0.66,0.75,9.86,0.03,-0.09,-0.00,-0.84,1.16,9.89,0.02,-0.04,0.00
-0.84,1.05,9.88,0.04,-0.09,0.00,-0.66,1.18,9.73,0.02,-0.04,0.00
-0.89,0.99,9.90,0.03,-0.09,0.00,-0.90,1.15,9.75,0.02,-0.04,0.00
-0.88,0.89,9.93,0.03,-0.09,0.00,-0.90,1.15,9.75,0.02,-0.04,0.00
-0.84,0.80,9.88,0.03,-0.09,0.00,-0.48,1.39,9.99,0.02,-0.04,-0.00
-0.75,0.73,9.87,0.03,-0.09,0.00,-0.71,1.16,9.64,0.02,-0.05,-0.00
-0.76,1.01,9.90,0.03,-0.09,-0.00,-0.55,1.18,9.95,0.03,-0.04,-0.00
-0.78,1.01,9.97,0.03,-0.09,0.00,-0.55,1.18,9.95,0.03,-0.04,-0.00
-0.81,1.03,9.99,0.04,-0.09,0.00,-0.63,1.11,9.74,0.02,-0.04,-0.00
-0.80,1.03,9.96,0.03,-0.09,0.00,-0.72,1.19,9.97,0.03,-0.04,0.00
-0.75,0.97,9.88,0.03,-0.09,0.00,-0.69,1.08,9.88,0.02,-0.04,0.00
-0.73,0.79,9.89,0.02,-0.09,-0.00,-0.69,1.08,9.88,0.02,-0.04,0.00
-0.66,0.87,9.91,0.04,-0.09,0.00,-0.67,1.32,9.86,0.02,-0.05,-0.00
-0.65,0.98,9.90,0.04,-0.10,-0.00,-0.77,1.07,9.88,0.02,-0.04,0.00
-0.67,1.05,9.90,0.04,-0.10,-0.00,-0.64,1.38,9.85,0.03,-0.05,-0.00
-0.68,1.09,9.88,0.03,-0.10,-0.00,-0.64,1.38,9.85,0.03,-0.05,-0.00
-0.74,1.11,9.86,0.03,-0.10,-0.00,-0.66,1.40,10.03,0.02,-0.04,0.00
-0.69,0.72,9.87,0.03,-0.09,0.00,-0.93,1.24,9.87,0.02,-0.04,0.00
-0.62,0.78,9.84,0.03,-0.09,-0.00,-0.52,1.13,9.73,0.02,-0.04,-0.00
-0.57,0.84,9.81,0.03,-0.09,-0.00,-0.52,1.13,9.73,0.02,-0.04,-0.00
-0.55,0.92,9.81,0.03,-0.09,-0.00,-0.75,1.29,9.74,0.02,-0.04,0.00
-0.56,0.97,9.82,0.03,-0.09,-0.00,-0.62,1.09,9.92,0.02,-0.04,-0.00
-0.84,0.91,9.93,0.03,-0.09,0.00,-0.68,1.27,9.87,0.02,-0.04,-0.00
-0.78,0.85,9.90,0.03,-0.09,0.00,-0.68,1.27,9.87,0.02,-0.04,-0.00
-0.74,0.80,9.83,0.03,-0.09,0.00,-0.56,1.41,9.92,0.03,-0.05,-0.00
-0.70,0.75,9.83,0.03,-0.09,-0.00,-0.93,1.31,9.89,0.02,-0.04,0.00
-0.65,0.75,9.81,0.03,-0.09,-0.00,-0.56,1.11,9.71,0.02,-0.04,-0.00
-0.79,1.03,9.93,0.03,-0.09,0.00,-0.56,1.11,9.71,0.02,-0.04,-0.00
-0.81,1.05,9.98,0.03,-0.09,0.00,-0.72,1.10,9.92,0.03,-0.04,0.00
-0.85,1.05,9.99,0.03,-0.09,0.00,-0.64,1.45,9.86,0.02,-0.04,-0.00
-0.87,1.00,9.96,0.03,-0.09,0.00,-0.85,1.26,9.94,0.02,-0.04,0.00
-0.88,0.91,9.94,0.03,-0.09,0.00,-0.85,1.26,9.94,0.02,-0.04,0.00
-0.56,0.88,9.78,0.03,-0.09,-0.00,-0.75,1.37,10.08,0.02,-0.04,0.00
-0.60,0.97,9.82,0.03,-0.09,-0.00,-0.79,1.31,9.77,0.02,-0.04,0.00
-0.66,1.06,9.83,0.03,-0.09,0.00,-0.77,1.45,9.90,0.02,-0.04,0.00
-0.72,1.10,9.89,0.03,-0.09,0.00,-0.77,1.45,9.90,0.02,-0.04,0.00
-0.79,1.10,9.90,0.03,-0.09,0.00,-0.67,1.25,9.76,0.02,-0.04,0.00
-0.65,0.73,9.81,0.03,-0.09,-0.00,-0.68,1.42,10.05,0.03,-0.04,-0.00
-0.60,0.75,9.77,0.03,-0.10,-0.00,-0.46,1.22,9.86,0.02,-0.05,-0.00
-0.56,0.82,9.75,0.03,-0.09,-0.00,-0.46,1.22,9.86,0.02,-0.05,-0.00
-0.57,0.88,9.76,0.03,-0.09,-0.00,-0.58,1.11,9.72,0.02,-0.04,-0.00
-0.58,0.93,9.80,0.03,-0.09,-0.00,-0.73,1.19,9.94,0.02,-0.04,0.00
-0.85,0.95,9.93,0.03,-0.09,0.00,-0.67,1.47,9.88,0.02,-0.04,-0.00
-0.81,0.86,9.93,0.03,-0.09,0.00,-0.67,1.47,9.88,0.02,-0.04,-0.00
-0.77,0.81,9.88,0.03,-0.09,0.00,-0.52,1.25,9.77,0.02,-0.04,-0.00
-0.73,0.75,9.85,0.03,-0.09,0.00,-0.82,1.39,10.08,0.03,-0.04,0.00
-0.69,0.72,9.82,0.03,-0.09,0.00,-0.60,1.17,9.94,0.02,-0.04,0.00
-0.76,1.04,9.90,0.03,-0.09,0.00,-0.60,1.17,9.94,0.02,-0.04,0.00
-0.79,1.07,9.93,0.03,-0.09,0.00,-0.69,1.08,9.85,0.02,-0.04,-0.00
-0.84,1.09,9.95,0.03,-0.09,0.00,-0.65,1.20,9.75,0.02,-0.04,0.00
-0.87,1.06,9.96,0.03,-0.09,0.00,-0.69,1.39,10.07,0.03,-0.04,0.00
-0.89,1.01,9.95,0.03,-0.09,0.00,-0.69,1.39,10.07,0.03,-0.04,0.00
-0.58,0.81,9.75,0.03,-0.09,-0.00,-0.88,1.44,9.86,0.02,-0.04,0.00
-0.57,0.87,9.77,0.03,-0.09,-0.00,-0.63,1.08,9.81,0.02,-0.04,-0.00
-0.57,0.93,9.81,0.03,-0.09,-0.00,-0.74,1.19,9.83,0.02,-0.04,0.00
-0.64,1.00,9.83,0.03,-0.10,0.00,-0.74,1.19,9.83,0.02,-0.04,0.00
-0.68,1.07,9.85,0.04,-0.10,0.00,-0.87,1.10,9.79,0.02,-0.05,0.00
-0.76,0.77,9.87,0.03,-0.10,0.00,-0.45,1.20,9.81,0.03,-0.05,-0.00
-0.71,0.71,9.84,0.03,-0.09,-0.00,-0.57,1.12,9.73,0.02,-0.05,-0.00
-0.67,0.68,9.82,0.03,-0.09,-0.00,-0.57,1.12,9.73,0.02,-0.05,-0.00
-0.62,0.68,9.81,0.03,-0.09,-0.00,-0.64,1.42,9.88,0.02,-0.05,-0.00
-0.60,0.72,9.82,0.03,-0.09,-0.00,-0.85,1.09,9.82,0.02,-0.04,0.00
-0.59,1.08,9.92,0.03,-0.09,-0.00,-0.46,1.21,9.84,0.02,-0.04,-0.00
-0.86,1.03,9.90,0.03,-0.09,0.00,-0.46,1.21,9.84,0.02,-0.04,-0.00
-0.86,0.94,9.90,0.03,-0.09,0.00,-0.82,1.34,9.96,0.03,-0.04,0.00
-0.85,0.89,9.86,0.03,-0.09,0.00,-0.64,1.39,9.89,0.02,-0.05,-0.00
-0.84,0.84,9.85,0.03,-0.10,0.00,-0.84,1.08,9.83,0.02,-0.04,0.00
-0.81,0.78,9.85,0.03,-0.09,0.00,-0.84,1.08,9.83,0.02,-0.04,0.00
-0.58,0.98,9.85,0.03,-0.10,-0.00,-0.91,1.39,10.00,0.02,-0.04,0.00
-0.60,1.04,9.85,0.03,-0.10,-0.00,-0.60,1.15,9.72,0.02,-0.05,-0.00
-0.62,1.08,9.87,0.03,-0.10,-0.00,-0.65,1.45,9.86,0.02,-0.05,-0.00
-0.65,1.11,9.87,0.03,-0.10,-0.00,-0.65,1.45,9.86,0.02,-0.05,-0.00
-0.68,1.11,9.88,0.03,-0.10,-0.00,-0.51,1.26,9.79,0.02,-0.05,-0.00
-0.72,0.69,9.86,0.03,-0.09,0.00,-0.80,1.38,10.07,0.02,-0.04,0.00
-0.67,0.68,9.84,0.03,-0.09,0.00,-0.75,1.29,9.78,0.02,-0.04,0.00
-0.64,0.67,9.84,0.03,-0.09,0.00,-0.75,1.29,9.78,0.02,-0.04,0.00
-0.61,0.68,9.83,0.03,-0.09,0.00,-0.71,1.13,9.90,0.02,-0.04,0.00
-0.59,0.72,9.81,0.03,-0.09,0.00,-0.67,1.14,9.73,0.02,-0.04,0.00
-0.80,1.09,9.93,0.03,-0.09,0.00,-0.55,1.27,9.99,0.03,-0.04,-0.00
-0.82,1.08,9.94,0.03,-0.09,0.00,-0.55,1.27,9.99,0.03,-0.04,-0.00
-0.85,1.06,9.96,0.03,-0.09,0.00,-0.56,1.04,9.80,0.02,-0.05,-0.00
-0.86,1.04,9.98,0.03,-0.09,0.00,-0.75,1.22,9.86,0.02,-0.04,0.00
-0.85,1.01,9.96,0.03,-0.10,0.00,-0.86,1.14,9.80,0.02,-0.04,0.00
-0.59,0.76,9.76,0.03,-0.10,-0.00,-0.86,1.14,9.80,0.02,-0.04,0.00
-0.59,0.78,9.76,0.03,-0.10,-0.00,-0.88,1.42,10.01,0.02,-0.04,0.00
-0.60,0.79,9.78,0.03,-0.09,0.00,-0.61,1.25,9.79,0.02,-0.05,-0.00
