AccelX1, AccelY1, AccelZ1, GyroX1, GyroY1, GyroZ1, AccelX2, AccelY2, AccelZ2, GyroX2, GyroY2, GyroZ2
-0.04,-0.51,9.17,0.06,-0.11,-0.02,0.20,0.90,10.20,0.03,-0.05,-0.01
0.01,-0.73,8.95,0.06,-0.11,-0.02,-0.27,-0.05,9.96,0.03,-0.05,-0.01
0.01,-0.42,9.43,0.05,-0.11,-0.02,-0.49,-0.10,9.85,0.03,-0.05,-0.01
-0.25,0.61,10.65,0.05,-0.11,-0.02,-0.31,-0.03,10.07,0.03,-0.05,-0.01
-0.20,0.49,10.80,0.05,-0.11,-0.01,-0.31,-0.03,10.07,0.03,-0.05,-0.01
-0.38,0.14,9.84,0.06,-0.11,-0.02,0.51,1.02,10.20,0.03,-0.05,-0.01
-0.26,-0.18,9.44,0.06,-0.11,-0.01,-0.70,-0.09,9.35,0.03,-0.05,-0.00
-0.33,-0.46,8.61,0.06,-0.11,-0.01,-0.73,-0.15,9.59,0.03,-0.05,-0.00
0.02,0.11,10.75,0.05,-0.11,-0.02,-0.73,-0.15,9.59,0.03,-0.05,-0.00
-0.35,0.77,10.75,0.05,-0.10,-0.02,0.28,0.48,10.48,0.02,-0.04,-0.01
-0.31,0.52,10.92,0.05,-0.11,-0.01,0.41,0.88,10.31,0.02,-0.05,-0.01
-0.43,0.05,9.74,0.06,-0.11,-0.01,0.22,0.86,9.90,0.02,-0.05,-0.01
-0.20,-0.60,8.91,0.06,-0.11,-0.01,0.22,0.86,9.90,0.02,-0.05,-0.01
-0.13,0.39,10.50,0.05,-0.11,-0.02,0.20,0.53,10.46,0.03,-0.05,-0.01
-0.14,0.38,11.14,0.05,-0.11,-0.02,0.15,0.75,10.16,0.03,-0.05,-0.01
-0.41,0.41,10.05,0.06,-0.11,-0.02,-0.09,0.42,9.74,0.03,-0.05,-0.00
-0.21,-0.30,10.04,0.06,-0.11,-0.01,-0.09,0.42,9.74,0.03,-0.05,-0.00
-0.15,-0.61,8.68,0.06,-0.11,-0.01,-0.72,-0.55,10.15,0.03,-0.05,-0.01
-0.05,0.30,11.08,0.06,-0.11,-0.02,-0.01,0.69,10.07,0.03,-0.05,-0.01
-0.30,0.73,10.36,0.05,-0.11,-0.02,-0.35,0.21,9.74,0.03,-0.05,-0.00
-0.16,0.02,10.49,0.05,-0.11,-0.01,-0.35,0.21,9.74,0.03,-0.05,-0.00
-0.33,-0.14,9.07,0.06,-0.11,-0.01,-0.54,-0.40,10.28,0.03,-0.04,-0.01
-0.11,-0.73,8.85,0.06,-0.11,-0.01,0.05,0.04,10.61,0.02,-0.04,-0.01
-0.16,0.71,10.66,0.06,-0.11,-0.02,0.26,0.38,9.64,0.03,-0.05,-0.01
-0.21,0.28,10.76,0.06,-0.11,-0.02,0.26,0.38,9.64,0.03,-0.05,-0.01
-0.40,0.14,9.47,0.06,-0.11,-0.01,-0.05,0.03,10.32,0.03,-0.05,-0.01
-0.23,0.16,10.54,0.05,-0.10,-0.01,0.20,0.28,10.37,0.03,-0.05,-0.01
-0.40,0.32,10.40,0.08,-0.15,-0.02,-0.57,-0.54,10.13,0.03,-0.05,-0.01
-0.10,-0.58,9.19,0.07,-0.14,-0.01,-0.57,-0.54,10.13,0.03,-0.05,-0.01
-0.10,-0.14,9.92,0.05,-0.10,-0.02,-0.12,0.63,10.06,0.05,-0.09,-0.01
-0.20,0.55,10.77,0.05,-0.10,-0.02,-0.94,-0.21,9.57,0.04,-0.05,-0.01
-0.28,0.57,10.60,0.05,-0.10,-0.02,-0.23,-0.28,10.29,0.03,-0.06,-0.01
-0.29,0.27,9.84,0.06,-0.12,-0.01,-0.23,-0.28,10.29,0.03,-0.06,-0.01
-0.48,-0.22,9.50,0.04,-0.09,-0.02,-0.10,0.76,9.67,0.03,-0.05,-0.01
-0.04,0.39,10.88,0.08,-0.14,-0.02,-0.59,0.30,9.29,0.03,-0.05,-0.01
-0.47,0.84,10.55,0.04,-0.09,-0.02,0.26,0.21,10.41,0.02,-0.03,-0.01
-0.28,0.18,10.10,0.07,-0.13,-0.01,0.26,0.21,10.41,0.02,-0.03,-0.01
-0.35,-0.34,9.09,0.08,-0.15,-0.02,-0.34,0.39,9.38,0.04,-0.06,-0.00
-0.09,-0.40,10.98,0.06,-0.11,-0.02,-0.55,0.07,9.48,0.02,-0.03,-0.01
-0.49,0.80,10.31,0.05,-0.10,-0.02,-0.14,-0.01,10.06,0.03,-0.04,-0.01
-0.22,-0.21,9.55,0.05,-0.10,-0.01,-0.14,-0.01,10.06,0.03,-0.04,-0.01
-0.29,-0.38,8.80,0.06,-0.11,-0.02,-0.23,0.65,9.60,0.02,-0.04,-0.01
-0.10,-0.49,9.39,0.07,-0.13,-0.02,-0.17,-0.06,10.14,0.02,-0.03,-0.01
-0.12,0.08,10.59,0.05,-0.10,-0.02,0.47,0.40,10.43,0.03,-0.05,-0.01
-0.30,-0.57,9.23,0.05,-0.09,-0.01,0.47,0.40,10.43,0.03,-0.05,-0.01
-0.18,-0.33,8.94,0.07,-0.12,-0.02,-0.98,-0.16,9.29,0.02,-0.03,-0.00
0.13,-0.36,10.59,0.04,-0.08,-0.02,-0.22,-0.20,10.18,0.03,-0.05,-0.01
-0.00,0.46,10.76,0.04,-0.09,-0.02,0.44,0.85,10.20,0.05,-0.11,-0.00
-0.39,0.32,11.01,0.05,-0.10,-0.02,0.44,0.85,10.20,0.05,-0.11,-0.00
0.06,-0.08,9.90,0.09,-0.15,-0.02,-0.54,-0.63,10.28,0.02,-0.05,-0.01
-0.30,0.34,11.30,0.07,-0.14,-0.02,0.32,0.59,10.51,-0.00,-0.00,-0.01
-0.60,0.24,10.10,0.02,-0.05,-0.01,-0.14,0.45,9.78,0.00,-0.01,-0.01
-0.20,-0.82,9.24,0.07,-0.14,-0.01,-0.14,0.45,9.78,0.00,-0.01,-0.01
-0.05,-0.41,8.85,0.04,-0.07,-0.02,-0.24,-0.29,9.93,0.05,-0.08,-0.01
-0.35,0.32,10.91,0.06,-0.11,-0.02,-0.37,0.43,9.69,0.03,-0.04,-0.01
-0.38,-0.38,8.76,0.06,-0.12,-0.01,-0.97,-0.37,9.56,0.03,-0.04,-0.01
-0.18,-0.82,9.35,0.07,-0.13,-0.01,-0.97,-0.37,9.56,0.03,-0.04,-0.01
-0.30,-0.68,8.52,0.07,-0.13,-0.02,0.06,0.15,10.53,0.04,-0.07,-0.01
0.13,-0.22,10.47,0.06,-0.11,-0.02,0.20,0.71,10.35,0.03,-0.05,-0.01
-0.49,-0.29,8.76,0.05,-0.10,-0.01,-0.55,-0.46,9.99,0.02,-0.02,-0.01
0.08,-0.83,9.22,0.05,-0.08,-0.02,-0.55,-0.46,9.99,0.02,-0.02,-0.01
-0.09,-0.07,9.46,0.09,-0.17,-0.02,-0.35,0.43,9.48,0.02,-0.03,-0.01
0.07,0.25,10.93,0.04,-0.09,-0.02,-0.28,0.31,9.65,0.04,-0.07,-0.01
-0.64,0.82,10.48,0.07,-0.12,-0.02,-0.96,-0.28,9.58,0.03,-0.03,-0.01
-0.06,-0.45,10.17,0.06,-0.13,-0.02,-0.96,-0.28,9.58,0.03,-0.03,-0.01
-0.43,0.87,10.52,0.04,-0.08,-0.02,-0.79,-0.17,9.44,0.04,-0.07,-0.01
-0.36,-0.09,10.07,0.06,-0.11,-0.02,0.27,0.23,10.45,0.04,-0.06,-0.01
-0.16,-0.47,8.54,0.05,-0.09,-0.01,0.52,1.18,10.06,0.03,-0.04,-0.01
-0.18,-0.12,10.66,0.05,-0.11,-0.02,0.52,1.18,10.06,0.03,-0.04,-0.01
-0.20,0.13,9.27,0.08,-0.14,-0.01,-0.35,-0.21,10.16,0.04,-0.07,-0.01
-0.24,-0.78,9.04,0.05,-0.11,-0.02,0.47,0.81,10.35,0.00,-0.02,-0.01
-0.09,0.38,10.68,0.04,-0.08,-0.02,-0.45,-0.17,9.86,0.02,-0.04,-0.01
-0.30,0.52,10.79,0.06,-0.11,-0.02,-0.45,-0.17,9.86,0.02,-0.04,-0.01
-0.13,-0.36,8.93,0.01,-0.02,-0.01,-0.26,0.53,9.85,0.02,-0.04,-0.01
-0.49,0.68,10.79,0.11,-0.20,-0.02,-1.26,-0.36,9.46,-0.02,0.03,-0.02
-0.28,-0.48,9.56,0.04,-0.09,-0.01,0.31,0.39,10.91,0.03,-0.05,-0.01
-0.17,-0.40,8.61,0.09,-0.15,-0.01,0.31,0.39,10.91,0.03,-0.05,-0.01
0.04,-0.82,10.11,0.08,-0.13,-0.02,-0.19,-0.01,10.15,0.03,-0.06,-0.01
-0.16,0.56,10.71,0.05,-0.10,-0.02,0.05,0.45,10.47,0.05,-0.08,-0.01
-0.30,-0.98,9.02,0.01,-0.05,-0.01,-0.03,0.75,9.82,-0.01,0.01,-0.01
0.22,0.14,10.23,0.10,-0.19,-0.02,-0.03,0.75,9.82,-0.01,0.01,-0.01
-0.45,0.35,10.76,0.03,-0.05,-0.02,0.49,0.29,10.67,0.06,-0.11,-0.00
-0.35,-0.37,9.08,0.09,-0.17,-0.01,-0.21,0.78,9.69,0.01,-0.01,-0.01
-0.28,-1.14,9.06,0.03,-0.06,-0.02,0.23,0.01,10.53,-0.01,0.01,-0.01
-0.06,0.03,10.52,0.03,-0.07,-0.02,0.23,0.01,10.53,-0.01,0.01,-0.01
0.17,-0.48,8.67,0.05,-0.09,-0.02,-0.83,-0.14,9.43,-0.00,0.01,-0.00
0.00,0.04,10.93,0.07,-0.13,-0.02,0.07,0.03,10.72,0.01,-0.02,-0.01
-0.10,0.33,9.95,0.04,-0.09,-0.02,0.20,0.67,10.42,0.01,-0.03,-0.01
-0.03,0.19,10.89,0.07,-0.14,-0.01,0.20,0.67,10.42,0.01,-0.03,-0.01
-0.82,-0.67,9.06,-0.20,0.06,-0.03,-0.67,0.11,9.55,0.01,-0.05,-0.00
0.20,-1.32,8.80,-0.27,-0.08,-0.07,-1.05,-0.61,10.13,-0.15,-0.11,-0.03
-0.16,-1.40,9.68,-0.38,-0.14,-0.10,0.31,-0.51,10.35,-0.38,-0.11,-0.06
-0.09,-0.50,11.62,-0.22,-0.22,-0.14,0.31,-0.51,10.35,-0.38,-0.11,-0.06
-0.03,-1.27,10.36,0.13,-0.24,0.00,-0.49,-1.23,10.37,-0.20,-0.17,-0.14
-0.29,-1.25,11.20,0.13,-0.01,-0.13,-0.29,-0.43,11.18,0.13,-0.13,-0.06
-0.20,-1.19,9.90,0.27,0.08,-0.29,-0.10,-0.95,10.69,0.17,0.15,-0.25
-0.16,-0.82,10.49,0.27,0.07,-0.06,-0.10,-0.95,10.69,0.17,0.15,-0.25
-0.74,-1.02,10.67,-0.06,0.09,0.17,-0.36,-0.90,10.27,0.21,0.14,-0.02
-0.52,-1.78,9.17,-0.42,0.18,0.25,-0.61,-1.06,10.14,-0.25,0.13,0.22
-0.61,-2.19,8.58,-0.46,-0.04,0.29,-0.17,-0.85,9.61,-0.48,0.11,0.29
-0.53,-1.40,9.71,-0.22,-0.44,0.24,-0.17,-0.85,9.61,-0.48,0.11,0.29
-0.84,-1.36,10.85,0.03,-0.31,0.20,-1.19,-1.90,9.29,-0.22,-0.37,0.24
-0.75,-1.48,10.93,0.26,-0.10,0.11,-1.15,-1.66,10.08,0.09,-0.15,0.15
-0.55,-1.97,9.76,0.34,-0.10,0.17,-0.78,-1.24,10.88,0.30,-0.04,0.18
-0.67,-0.88,11.30,0.45,-0.15,0.39,-0.78,-1.24,10.88,0.30,-0.04,0.18
-0.33,-0.80,8.88,0.22,-0.16,0.28,-0.73,-1.09,10.44,0.43,-0.06,0.41
-0.51,-0.69,9.24,0.12,0.02,0.23,0.26,0.19,9.58,0.10,-0.07,0.34
-0.52,0.37,11.36,0.21,0.06,0.24,-0.24,0.01,10.17,0.14,0.16,0.25
-0.39,-0.72,8.60,0.21,-0.21,0.46,-0.24,0.01,10.17,0.14,0.16,0.25
-0.29,-0.29,8.78,0.38,-0.20,0.19,-1.32,-0.78,9.13,0.23,-0.16,0.44
-0.62,-0.67,7.78,0.33,-0.20,0.03,0.10,0.26,8.85,0.36,-0.14,0.19
-0.71,0.58,8.82,0.10,-0.12,-0.11,-0.64,0.59,8.29,0.16,-0.04,-0.04
-1.10,0.30,8.77,-0.13,-0.29,-0.37,-0.64,0.59,8.29,0.16,-0.04,-0.04
-0.87,-0.29,8.93,-0.17,-0.32,-0.41,-1.57,0.15,8.58,-0.17,-0.26,-0.39
-0.47,0.40,10.07,0.11,-0.13,-0.24,-0.86,0.02,9.30,-0.09,-0.21,-0.33
-0.44,-0.89,8.49,0.17,0.18,-0.27,0.16,0.66,10.20,0.17,0.12,-0.21
-0.53,-0.33,9.94,0.08,0.04,-0.37,0.16,0.66,10.20,0.17,0.12,-0.21
-0.71,0.29,10.76,-0.02,-0.27,-0.51,-0.46,0.15,10.24,0.03,0.07,-0.38
-0.48,-1.10,8.98,-0.02,-0.31,-0.59,-1.24,-0.39,9.88,-0.08,-0.31,-0.57
-0.13,0.10,10.44,0.12,-0.16,-0.29,0.25,0.21,10.11,0.06,-0.17,-0.34
0.32,-0.90,10.09,0.14,-0.04,-0.08,0.25,0.21,10.11,0.06,-0.17,-0.34
-0.32,-0.28,11.01,0.35,-0.19,-0.18,0.39,-0.31,10.36,0.14,0.02,-0.09
-0.54,0.31,10.24,0.46,-0.05,-0.05,0.01,0.45,10.53,0.34,-0.10,-0.16
-0.11,0.04,9.12,-0.31,-0.44,0.77,-0.70,-0.13,9.72,-0.05,-0.22,0.54
-0.06,0.17,10.58,-0.17,-0.19,0.78,-0.70,-0.13,9.72,-0.05,-0.22,0.54
0.12,0.56,11.00,0.32,0.51,0.09,-0.25,0.19,9.48,-0.08,0.02,0.67
-0.36,0.75,10.35,0.64,0.44,-0.00,-0.15,0.50,10.26,0.54,0.69,-0.02
-0.45,-0.42,8.34,0.01,-0.14,-0.07,-0.27,0.38,9.86,0.22,0.07,-0.17
-0.85,1.26,10.18,-0.46,-0.36,0.06,-0.27,0.38,9.86,0.22,0.07,-0.17
-0.20,0.11,9.13,0.03,-0.17,-0.26,-1.14,0.63,9.14,-0.51,-0.32,0.00
-1.36,0.71,11.05,0.42,-0.26,-0.08,-0.86,1.04,10.44,0.24,-0.12,-0.28
-0.43,0.26,9.08,0.34,0.17,-0.38,-1.12,-0.02,9.30,0.29,0.15,-0.37
-0.51,0.74,9.17,0.31,0.05,-0.41,-1.12,-0.02,9.30,0.29,0.15,-0.37
-1.00,1.45,10.22,0.21,-0.27,-0.55,-0.65,1.14,9.27,0.26,0.06,-0.41
-0.88,0.67,8.29,0.12,-0.20,-0.30,-0.02,1.71,9.84,0.14,-0.26,-0.44
-1.12,1.02,9.83,0.11,-0.14,-0.63,-0.96,1.62,9.36,0.08,-0.09,-0.48
-0.76,0.46,9.06,0.05,-0.26,-0.61,-0.96,1.62,9.36,0.08,-0.09,-0.48
-0.92,0.97,9.16,-0.17,-0.17,-0.42,-1.15,1.10,9.67,-0.01,-0.21,-0.58
-0.66,1.19,10.49,-0.18,-0.10,-0.73,-1.45,0.67,9.48,-0.30,-0.13,-0.59
-0.73,0.42,9.84,0.04,-0.01,-0.42,-0.42,1.31,10.58,-0.05,0.05,-0.53
-0.95,0.11,9.01,0.07,-0.08,-0.46,-0.42,1.31,10.58,-0.05,0.05,-0.53
-0.30,0.18,8.91,0.14,-0.25,-0.59,-0.40,0.98,9.55,0.04,-0.05,-0.48
-0.31,0.75,10.36,0.44,-0.46,-0.40,-0.14,0.31,9.17,0.25,-0.28,-0.52
0.08,0.12,9.51,0.23,-0.74,-0.33,0.52,1.35,10.44,0.31,-0.66,-0.32
-0.20,0.48,10.16,0.01,-0.52,-0.46,0.52,1.35,10.44,0.31,-0.66,-0.32
0.12,0.12,10.03,-0.00,-0.22,-0.33,-0.01,1.03,10.19,-0.02,-0.42,-0.46
-0.04,0.75,11.26,0.11,-0.04,-0.15,-0.33,0.65,10.32,-0.00,-0.05,-0.21
0.07,0.33,9.77,0.15,0.16,-0.17,0.27,0.88,10.62,0.15,0.16,-0.18
0.27,-0.38,8.45,0.01,0.11,-0.11,0.27,0.88,10.62,0.15,0.16,-0.18
-0.13,0.84,10.56,0.00,0.05,-0.03,-0.03,0.35,9.35,-0.03,0.18,-0.12
-0.42,0.46,9.09,0.04,-0.08,-0.09,-0.35,1.14,10.05,0.02,0.10,-0.08
-0.20,1.37,10.99,0.13,-0.23,-0.26,-0.76,0.39,9.63,0.05,-0.13,-0.14
0.04,0.37,9.09,0.12,-0.27,-0.15,-0.76,0.39,9.63,0.05,-0.13,-0.14
0.11,1.64,10.17,-0.14,-0.26,-0.08,-0.47,1.02,9.99,0.08,-0.21,-0.13
0.01,0.91,9.43,-0.12,-0.17,-0.08,-0.29,1.29,9.47,-0.21,-0.16,-0.07
0.27,0.83,11.16,0.08,-0.19,0.05,-0.01,0.87,9.96,0.02,-0.12,0.03
0.24,0.09,9.28,0.10,-0.19,0.11,-0.01,0.87,9.96,0.02,-0.12,0.03
0.06,1.21,11.03,0.03,-0.12,-0.10,-0.30,0.38,10.17,0.08,-0.09,0.10
0.01,0.41,9.81,-0.13,-0.15,-0.26,-0.22,1.44,10.38,-0.05,-0.12,-0.19
0.12,0.65,10.30,-0.11,0.05,0.01,0.45,1.14,10.44,-0.18,0.11,-0.04
0.01,0.91,9.93,0.04,-0.11,-0.15,0.45,1.14,10.44,-0.18,0.11,-0.04
0.36,-0.15,9.65,-0.03,-0.04,-0.17,0.55,0.80,9.75,-0.01,-0.04,-0.16
0.19,0.60,10.19,0.07,0.09,-0.08,0.95,0.77,9.83,0.00,0.09,-0.13
0.26,-0.76,9.43,0.04,-0.02,-0.02,-0.05,-0.14,10.12,0.02,0.09,0.02
-0.28,0.48,10.54,0.09,-0.17,-0.24,-0.05,-0.14,10.12,0.02,0.09,0.02
-0.08,-0.62,9.35,0.15,-0.02,-0.06,0.30,0.63,9.99,0.07,-0.10,-0.25
-0.29,-0.44,9.37,0.14,-0.01,0.04,-0.72,-0.31,9.60,0.11,0.09,0.09
-0.39,0.48,10.55,0.05,-0.18,-0.03,-0.41,0.63,9.91,0.05,-0.08,0.01
-0.19,0.11,9.87,-0.04,-0.16,0.05,-0.41,0.63,9.91,0.05,-0.08,0.01
-0.17,-0.35,9.21,-0.11,-0.08,0.11,0.02,0.62,10.16,-0.09,-0.08,0.06
-0.40,0.54,10.21,0.21,-0.16,-0.05,-0.37,0.81,9.83,-0.02,-0.04,-0.03
-0.29,-0.29,8.91,0.05,-0.11,0.15,-0.14,0.98,10.20,0.10,-0.06,0.08
-0.42,1.47,11.45,0.04,-0.08,0.08,-0.14,0.98,10.20,0.10,-0.06,0.08
-0.37,-0.30,9.52,0.19,-0.09,-0.13,-0.94,0.30,10.18,0.02,-0.01,0.06
-0.22,1.41,11.82,-0.04,0.04,0.07,-0.53,0.73,10.70,0.08,0.02,-0.04
-0.54,-0.66,8.73,-0.04,0.11,0.26,-0.16,0.25,9.95,-0.15,0.15,0.18
-0.46,1.09,9.43,0.03,-0.65,-0.27,-0.16,0.25,9.95,-0.15,0.15,0.18
0.39,-0.88,9.18,-0.35,-0.43,-0.11,-0.51,0.31,9.20,-0.02,-0.59,-0.24
0.32,-1.08,11.23,-0.59,-0.29,-0.16,0.13,-0.58,10.92,-0.61,-0.23,-0.14
0.50,-1.57,10.43,-0.67,-0.37,-0.38,0.13,-0.58,10.92,-0.61,-0.23,-0.14
0.74,-2.41,9.29,-0.48,-0.13,-0.03,0.44,-1.59,10.24,-0.70,-0.26,-0.37
0.74,-1.68,10.03,-0.06,-0.30,0.28,0.82,-2.46,9.39,-0.32,-0.08,0.00
0.94,-2.55,8.28,0.06,-0.72,0.94,0.38,-2.68,8.74,0.02,-0.57,0.92
1.34,-2.60,9.89,-0.12,-0.54,1.01,0.38,-2.68,8.74,0.02,-0.57,0.92
1.57,-3.56,9.26,-0.17,-0.51,0.57,1.22,-2.15,9.88,-0.13,-0.40,0.95
1.32,-2.76,10.26,-0.20,-0.16,0.13,0.89,-3.54,9.85,-0.24,-0.31,0.54
1.55,-3.05,9.32,-0.18,0.02,-0.19,1.27,-2.63,9.32,-0.19,0.01,-0.25
1.35,-4.39,8.10,-0.11,-0.11,0.16,1.27,-2.63,9.32,-0.19,0.01,-0.25
1.33,-2.80,10.05,0.37,-0.46,0.33,1.60,-3.17,9.32,-0.04,-0.12,0.14
1.64,-3.44,9.05,0.28,-0.33,0.50,0.79,-3.79,8.78,0.36,-0.37,0.58
1.46,-3.50,9.08,-0.02,0.05,0.01,1.96,-2.76,10.03,0.07,-0.04,0.14
1.63,-3.72,9.24,-0.03,0.13,-0.30,1.96,-2.76,10.03,0.07,-0.04,0.14
1.63,-3.05,10.12,0.09,-0.12,0.10,1.85,-3.35,10.01,-0.07,0.16,-0.27
1.56,-2.92,8.82,0.28,-0.43,-0.02,1.70,-2.85,9.46,0.18,-0.29,0.08
1.99,-3.76,8.71,0.47,-0.05,-0.40,1.54,-3.13,9.12,0.34,-0.10,-0.22
1.52,-2.54,9.71,0.40,0.18,-0.72,1.54,-3.13,9.12,0.34,-0.10,-0.22
